Unnamed: 0,EPA ID,Site Name,City,County,State,Street Address,Zip Code,Region,NPL Status,Partial NPL Deletion,Superfund Alternative Approach,Site-wide Ready for Anticipated Use,Human Exposure Under Control,Groundwater Migration Under Control,Construction Complete,Construction Completion Date,Non-NPL Status Category,Non-NPL Status Subcategory,Non-NPL Status,Site Status,Site Type,Site Type Subcategory,Federal Agency,Native American Interest (NAI),Indian Entity (NAI Status),HRS Score,Federal Facility Indicator,Alias/Alternative Site Name,Non-NPL Status Date,Superfund Site Profile Page URL,RCRA Handler ID - RCRA Handler Name,Latitude,Longitude
64,TXN000606589,BROWNSVILLE TIRE FIRE,BROWNSVILLE,CAMERON,TX,6630 FARM ROAD 1732 BETWEEN HIGHWAY 77,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Recycling,Automobiles/tires,,No,,,No,,2005-02-22 00:00:00,,,+26.02081,-097.57397
65,TXN000604388,BUCKLEY OIL COMPANY XYLENE RELEASE,MINERAL WELLS,PALO PINTO,TX,Highway 281 at Oaks Crossing,76067,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,"Transportation (e.g., railroad yards, airport, barge docking site)",,No,,,No,,2015-01-04 00:00:00,,,,
66,TXN000607138,BUFFALO HF INVESTIGATION,BUFFALO,[Blank County],TX,303 COMMERCE STREET,75831,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2011-01-06 00:00:00,,,+31.461426,-096.063877
67,TXN000622179,BULLDOG ENVIRONMENTAL SERVICES,ANTON,HOCKLEY,TX,213 Main Avenue,79313,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,"Waste Management, Other","Illegal disposal/open dump, Other",Environmental Protection Agency,No,,,No,,2021-12-13 00:00:00,,,+33.809168,-102.163689
68,TXN000607096,BURLESON-RAD-CONTAINER,BURLESON,JOHNSON,TX,WALNUT CREEK RD.,76028,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2011-04-07 00:00:00,,,+32.484722,-097.236389
69,TXN000622298,BW GRAYSON GROUNDWATER,HOUSTON,HARRIS,TX,5916 E. Sam Houston Pkwy,77034,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Assessment Needed or Ongoing,Additional Assessment Needed/Ongoing,SI Start Needed,Active,Other,Ground water plume site with no identifiable source,,No,,,No,,2024-05-20 00:00:00,,,+29.625277,-95.178611
70,TXN000605692,C & G AIRCRAFT CHEMICAL RELEASE,FERRIS,ELLIS,TX,205 NORTH MAIN STREET,75125,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2005-08-27 00:00:00,,,+32.5355,-096.66589
71,TX0000605533,CAMP STANLEY STORAGE,BOERNE,BEXAR,TX,25800 RALPH FAIR ROAD/0.5 MIL. E. HWY 10,78015,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Not Eligible for the NPL/No Further Remedial Action Planned,,NFRAP-Site does not qualify for the NPL based on existing information,Active,"Waste Management, Other, Other","Product storage/distribution, Military/Other Ordinance, Other",Department of Defense,No,,,Yes,,2003-10-04 00:00:00,,TX2210020739 - CAMP STANLEY STORAGE ACTIVITY MCAAP JMC,,
72,TX0571924042,CARSWELL AIR FORCE BASE,FORT WORTH,TARRANT,TX,BUILDING 1215 - 7CSG/DEEV,76127,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Not Eligible for the NPL/No Further Remedial Action Planned,,NFRAP-Site does not qualify for the NPL based on existing information,Active,Other,Military/Other Ordinance,Department of Defense,No,,,Yes,USAF CARSWELL AIR FORCE BASE,2001-03-29 00:00:00,,TX0571924042 - US NAVAL AIR STATION JOINT RESERVE BASE,,
73,TXN000606822,CENTERPOINT ENERGY OLD MAIN GAS RELEASE,HOUSTON,HARRIS,TX,OLD MAIN ST.,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2007-09-24 00:00:00,,,,
74,TXD008950461,"CES ENVIRONMENTAL SERVICES, INC.",HOUSTON,HARRIS,TX,4904 Griggs Road,77021,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Not Eligible for the NPL/No Further Remedial Action Planned,,NFRAP-Site does not qualify for the NPL based on existing information,Active,Recycling,"Chemicals/chemical waste (e.g., solvent recovery)",,No,,,No,,2015-06-12 00:00:00,,,,
75,TXP490351276,CES PACES-PORT ARTHUR,PORT ARTHUR,JEFFERSON,TX,2420 SOUTH GULFWAY DR.,77640,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Manufacturing/Processing/Maintenance,Chemicals and allied products,,No,,,No,,2012-07-02 00:00:00,,,,
76,TXD000356816,CHAMPION TECHNOLOGIES ANHYDROUS AMMONIA RELEASE,FRESNO,FORT BEND,TX,3130 FM 521,77584,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Manufacturing/Processing/Maintenance,Chemicals and allied products,,No,,,No,,2011-12-28 00:00:00,,,,
77,TXN000605545,CHEM STATION HCL RELEASE,LEWISVILLE,DENTON,TX,665 East Jones Road,75057,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,"Other, Other","Spill or other one-time event, Other",,No,,,No,,2017-09-22 00:00:00,,,33.046233,-96.994174
78,TXD053131223,CHEMICAL RECYCLING INC,WYLIE,COLLIN,TX,802 KIRBY STREET,75098,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Not Eligible for the NPL/No Further Remedial Action Planned,,NFRAP-Site does not qualify for the NPL based on existing information,Active,Other,Other,,No,,,No,"JR SIEMONEIT, CHEMICAL RECYCLING INC",2002-02-08 00:00:00,,,,
79,TXN000605150,CHEMSTROY/VEOLIA CHEMICAL,PORT ARTHUR,JEFFERSON,TX,221 Houston Ave.,77641,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Other,,No,,,No,,2015-07-23 00:00:00,,,29.867173,-93.936440
80,TXN000607449,CHEVRON ETHYLENE FIRE,PORT ARTHUR,JEFFERSON,TX,6100 WEST PORT ARTHUR ROAD,77640,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Manufacturing/Processing/Maintenance,Oil and gas refining,,No,,,No,,2012-07-23 00:00:00,,,29.898826,-93.928781
81,TXN000622123,CHISOS MINING COMPANY,TERLINGUA,BREWSTER,TX,Terlingua Ghost Town Rd.,79852,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Referred to Removal - NFRAP,Active,Mining,Mining and Mineral Processing/Smelting,,No,,,No,,2022-04-25 00:00:00,,,+29.318060,-103.620000
82,TXN000607080,CHURCH STREET CLEANERS,EAGLE LAKE,COLORADO,TX,320 CHURCH STREET,77434,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Other,,No,,,No,,2010-06-16 00:00:00,,,29.588543,-96.331299
83,TX0000605404,CINTAS CORP.,DALLAS,DALLAS,TX,Postal Address is unavailable for the Site,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2000-07-14 00:00:00,,,,
84,TXN000606965,CIRCLE COURT GROUND WATER PLUME,WILLOW PARK,PARKER,TX,117 CIRCLE COURT,76087,R06,Final NPL,No,No,No,Yes,No,No,,,,,Active,Other,Ground water plume site with no identifiable source,,No,,50.0,No,"CIRCLE COURT GROUND WATER, CIRCLE COURT GROUND WATER PLUME",2007-05-04 00:00:00,www.epa.gov/superfund/circle-court,,,
85,TXN000606639,CISCO OIL SPILL,CISCO,EASTLAND,TX,WEST OF CR 133,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2006-03-28 00:00:00,,,+32.379392,-099.072352
86,TXN000605577,CITGO PIPELINE OIL,SOUR LAKE,[Blank County],TX,260 NORTH,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2003-07-25 00:00:00,,,30.140212,-94.411024
87,TXN000607381,CITGO REFINERY,CORPUS,NUECES,TX,1802 NUECES BAY BLVD.,78469,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Manufacturing/Processing/Maintenance,Oil and gas refining,,No,,,No,,2012-03-16 00:00:00,,,+27.806623,-097.419448
88,TXN000607003,CITGO REFINERY FIRE,CORPUS CHRISTI,NUECES,TX,1801 NUECES BAY BLVD.,75469,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2009-08-02 00:00:00,,,+27.809309,-097.426688
89,TX0001399435,CITY OF PERRYTON WELL NO. 2,PERRYTON,OCHILTREE,TX,NORTH AMHERST STREET AND SANTA FE AVENUE,79070,R06,Final NPL,No,No,Yes,Yes,No,Yes,2003-09-30,,,,Active,Other,Ground water plume site with no identifiable source,,No,,50.0,No,"CITY OF PERRYTON WELL NO. 2, CITY OF PERRYTON WELL NO. 2, PERRYTON WATER WELL NUMBER 2",1993-02-09 00:00:00,www.epa.gov/superfund/city-of-perryton,,,
90,TXN000606727,CLARKSVILLE WALMART,CLARKSVILLE,[Blank County],TX,2204 U.S. HWY 82 WEST,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2006-10-04 00:00:00,,,+33.611925,-095.08299
91,TXN000606618,CLAY TEXAS TRAIN DERAILMENT,CLAY,[Blank County],TX,COUNTY RD. 466 & COUNTY RD. 444,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,BNSF Train Derailment,2005-06-12 00:00:00,,,+30.38899,-096.34178
92,TXN000605663,CLAYTON WILLIAMS ENERGY OIL SPILL,HEARN,[Blank County],TX,LITTLE BRAZOS RIVER,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2004-05-14 00:00:00,,,+30.77577,-096.5638
93,TXN000606656,CLEAN SOLVENT RECYCLING,MANSFIELD,TARRANT,TX,5265 Newt Patterson Road,76063,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,"Recycling, Recycling","Other, Chemicals/chemical waste (e.g., solvent recovery)",,No,,,No,,2018-04-06 00:00:00,,,+32.605265,-97.188766
94,TXN000606879,CLUTE TEXAS MERCURY RESPONSE,CLUTE,BRAZORIA,TX,536 HAYNES STREET,77531-3601,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2008-07-21 00:00:00,,,+29.02953,-095.4043
95,TXN000606655,COLLEGE STREET MERCURY,TERRELL,[Blank County],TX,305 W. COLLEGE,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2006-04-06 00:00:00,,,32.735963,-96.275257
96,TXN000607439,COLLEYVILLE SULFURIC ACID SPILL,COLLEYVILLE,TARRANT,TX,1806 INDUSTRIAL BLVD.,76034,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2012-06-14 00:00:00,,,+32.902018,-097.139276
97,TXD098203979,CONDOR SERVICES,HOUSTON,HARRIS,TX,8102 BRANIFF STREET,77061,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Referred to Removal - NFRAP,Active,Manufacturing/Processing/Maintenance,Metal fabrication/finishing/coating and allied industries,,No,,,No,,2012-05-08 00:00:00,,,,
98,TXN000607517,CONECSUS FIRE,FORNEY,KAUFMAN,TX,301 INDUSTRIAL DRIVE,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Recycling,Batteries/scrap metals/secondary smelting/precious metal recovery,,No,,,No,,2013-03-26 00:00:00,,,+32.753437,-096.457469
99,TXD008091951,CONROE CREOSOTING CO.,CONROE,MONTGOMERY,TX,"HIGHWAY 105 EAST, BOX 9",77301,R06,Final NPL,No,No,Yes,Yes,Yes,Yes,2003-09-30,,,,Active,Manufacturing/Processing/Maintenance,Lumber and wood products/wood preserving/treatment,,No,,48.0,No,CONROE CREOSOTING COMPANY,1984-12-01 00:00:00,www.epa.gov/superfund/conroe-creosoting,,,
100,TXN000606970,COOPER CLINIC MERCURY SITE,DALLAS,DALLAS,TX,12200 PRESTON ROAD,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2009-03-03 00:00:00,,,+32.91642,-096.80244
101,TXN000622190,COVESTRO PHOSGENE,BAYTOWN,CHAMBERS,TX,8500 West Bay Road,77523,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Manufacturing/Processing/Maintenance,Other,,No,,,No,,2022-04-06 00:00:00,,,+29.747236,-94.912682
102,TXN000606683,CRAWFORD TRAIN DERAILMENT,CRAWFORD,[Blank County],TX,MILE MARKER 250,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,CRAWFORD DERAILMENT,2006-11-17 00:00:00,,,,
103,TXN000622077,CROWLEY HIGH SCHOOL MERCURY RELEASE,CROWLEY,TARRANT,TX,1005 W. Main St.,76036,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Other,,No,,,No,,2019-03-06 00:00:00,,,+32.578939,-97.375694
104,TXD990707010,CRYSTAL CHEMICAL CO.,HOUSTON,HARRIS,TX,3502 ROGERDALE RD,77042,R06,Final NPL,No,No,No,Yes,Yes,Yes,2003-10-02,,,,Active,Manufacturing/Processing/Maintenance,Chemicals and allied products,,No,,60.9,No,"CRYSTAL CHEMICAL CO, CRYSTAL CHEMICAL CO, CRYSTAL CHEMICAL CO.",1980-02-01 00:00:00,www.epa.gov/superfund/crystal-chemical,,,
105,TXD980864763,CRYSTAL CITY AIRPORT,CRYSTAL CITY,ZAVALA,TX,101 E DIMMIT,78839,R06,Deleted NPL,Yes,No,Yes,Yes,Not a Groundwater Site,Yes,1991-12-26,,,,Active,Other,Other,,No,,,No,"CRYSTAL CITY AIRPORT, FRANKS CROPDUSTING SERVICES, CRYSTAL CITY AIRPORT",[Blank Date],www.epa.gov/superfund/crystal-city-airport,,,
106,TXN000607036,CUSOL COMPANY INC.,HOUSTON,HARRIS,TX,13326 RALPH CULVER ROAD,77086,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Not Eligible for the NPL/No Further Remedial Action Planned,,NFRAP-Site does not qualify for the NPL based on existing information,Active,Manufacturing/Processing/Maintenance,Other,,No,,,No,CUSOL COMPANY INC,2019-07-25 00:00:00,,,+29.927797,-95.473506
107,TXN000622267,CYBERSHIELD ACID,LUFKIN,ANGELINA,TX,308 Ellen Trout Drive,75904,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Other,,No,,,No,,2023-03-03 00:00:00,,,+31.373631,-94.714358
108,TXN000622275,DAISETTA CONTAINERS,DAISETTA,LIBERTY,TX,106 Main Street,77533,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Other,,No,,,No,,2023-04-04 00:00:00,,,+30.120014,-94.649245
109,TXN000622249,DALDEN CORPORATION CHEMICAL FIRE,SOUTHLAKE,TARRANT,TX,4285 TW King Road,76092,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Manufacturing/Processing/Maintenance,Other,,No,,,No,,2022-08-18 00:00:00,,,+32.997920,-97.166675
110,TXN000607058,DALLAS HF,DALLAS,[Blank County],TX,INWOOD TOLL ROAD,75240,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2010-02-17 00:00:00,,,+32.926283,-096.820793
111,TXN000606887,DALLAS MULCH FIRE,DALLAS,DALLAS,TX,401 WEST WHEATLAND RD.,75232,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2008-07-25 00:00:00,,,32.647525,-96.828171
112,TX8170022786,DALLAS NAVAL AIR STATION,DALLAS,DALLAS,TX,CODE 70P - BUILDING 39,75211,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Not Eligible for the NPL/No Further Remedial Action Planned,,NFRAP-Site does not qualify for the NPL based on existing information,Active,Other,Military/Other Ordinance,Department of Defense,No,,,Yes,US NAVY DALLAS NAVAL AIR STATION,1987-01-01 00:00:00,,TX8170022786 - DALLAS NAVAL AIR STATION,,
113,TXN000607053,DEE FOUNDRIES INC.,HOUSTON,HARRIS,TX,2408 EVERETT STREET,77009-7806,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Referred to Removal - NFRAP,Active,Manufacturing/Processing/Maintenance,Metal fabrication/finishing/coating and allied industries,,No,,,No,DEE FOUNDRIES INCORPORATED,2011-05-17 00:00:00,,,29.782737,-95.362837
114,TXN000605685,DEEP EAST TEXAS REGIONAL NARCOTICS TRAFFICKING TASK FORCE,NACOGDOCHES,NACOGDOCHES,TX,Postal Address is unavailable for the Site,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,DEEP EAST TEXAS REGIONAL NARCOTICS,2004-08-14 00:00:00,,,+31.59094,-094.69466
